Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7mwNNHFg4xZ0txuSlNeIze,"Por Nada","Por Nada","Piter-G;Cyclo;AMBKOR;Kronno Zomber;Zarcort",2024-10-10,249818,40,false,31rtpyuaddhriw67bslugt3j7zby,2024-10-10T20:32:36Z,"rap de anime","Piter-G",0.607,0.685,0,-4.929,0,0.322,0.603,0,0.108,0.584,110.072,4
spotify:track:0x4oXIpaGEovdXaq46Q4GY,"Miedo","Miedo","Piter-G",2019-10-05,116700,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-10-10T20:35:29Z,"","BoltMusic",0.714,0.453,4,-7.665,1,0.134,0.681,0,0.0981,0.855,150.052,3
spotify:track:1tNEMcpzTHLR2wsn3BQN5d,"Lo Siento","Lo Siento","Lytos",2020-04-12,227276,44,false,315xwwjruou5735a6tm2ijxcblyi,2024-10-14T15:49:01Z,"","Lytos Music",0.624,0.576,5,-9.036,0,0.335,0.762,0,0.164,0.633,79.987,4
spotify:track:6nGh9IU1fV6H67PVYRfaS5,"era","era","rickyedit",2021-10-24,171049,41,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-10T11:02:58Z,"","YouPlanet Music",0.487,0.572,2,-9.605,1,0.112,0.385,0.000071,0.106,0.0885,159.928,4
spotify:track:0D3X0R2HmWM3ZNxvOorZ0G,"Cobarde","Cobarde","Piter-G",2021-05-21,180000,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-10T11:03:30Z,"","BoltMusic",0.737,0.799,5,-2.966,0,0.395,0.287,0,0.114,0.723,85.907,4
spotify:track:3BBatx28xPR0cWH3KHARI0,"si mañana","si mañana","rickyedit",2023-12-25,179423,45,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-10T11:03:30Z,"","YouPlanet Music",0.66,0.799,11,-6.91,0,0.0361,0.0131,0.00000184,0.24,0.397,104.002,4
spotify:track:2ahwgQbE14WzKGKeiALUmD,"blu","eras to esto","rickyedit",2023-08-18,160000,48,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-10T11:03:30Z,"","YouPlanet Music",0.565,0.479,10,-9.998,1,0.0483,0.203,0.0000404,0.0977,0.0869,75.051,4
spotify:track:0sDaoQKyvmvPl355jivLAJ,"hoa","hoa","rickyedit",2022-07-24,209486,41,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-10T11:03:30Z,"","YouPlanet Music",0.75,0.479,6,-10.778,0,0.113,0.0366,0.0000556,0.264,0.0992,87.481,4
spotify:track:6dnNmjz2asE1LsKDDuMul9,"el otro era yo","el otro era yo","rickyedit",2024-07-06,156556,49,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-10T11:03:30Z,"","YouPlanet Music",0.647,0.844,5,-7.056,1,0.0398,0.087,0,0.598,0.94,128.601,4
spotify:track:4i44BQiyplTEvH9S415cCE,"Mírame","Mírame","Rorro",2024-10-18,132972,24,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T19:56:57Z,"","Rorro.",0.658,0.629,4,-4.983,0,0.0605,0.376,0,0.0972,0.247,147.989,4
spotify:track:2uBtbQ7rCWzsjWaiT9hfjK,"No te vayas del todo (Nené)","Contradicción","Cepeda;SAZZA",2024-10-11,143018,25,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T19:58:34Z,"","Cepeda",0.717,0.746,2,-5.24,1,0.0484,0.653,0.000013,0.162,0.542,143.909,4
spotify:track:5zuJPMiDqbpnjb83tcKe0Q,"Copia de nosotras","Nómada","SAZZA",2024-05-24,142464,13,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T19:59:18Z,"","Peripecia",0.591,0.531,11,-7.482,1,0.191,0.57,0,0.171,0.656,99.897,4
spotify:track:6wvguRlJ9tPc2UVvLIk80B,"Bala perdida","Nómada","SAZZA",2024-05-24,142948,32,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T19:59:18Z,"","Peripecia",0.459,0.448,0,-8.335,1,0.0364,0.838,0.0000168,0.135,0.433,93.029,3
spotify:track:0VREGOal1p3dghjMEz0znE,"Tu perfume","Nómada","SAZZA",2024-05-24,137885,19,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T19:59:18Z,"","Peripecia",0.862,0.643,11,-5.788,0,0.0793,0.738,0.000518,0.116,0.395,99.986,4
spotify:track:4p5pRd94l4su1XJNeZJh48,"Casi te vas","Nómada","SAZZA",2024-05-24,174032,31,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T19:59:18Z,"","Peripecia",0.535,0.624,9,-8.171,1,0.039,0.189,0.00000985,0.163,0.446,124.836,4
spotify:track:60jkCtsmauPO9Z94bLkfsD,"Se nos rompió el amor (Nené)","Contradicción","Cepeda",2024-10-11,189767,22,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:00:58Z,"","Cepeda",0.371,0.843,3,-4.406,1,0.076,0.0257,0.00000337,0.157,0.346,172.007,4
spotify:track:6ol75lR6KANNSNtHOY4W6p,"Bon voyage (Nené)","Contradicción","Cepeda",2024-10-11,178368,24,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:00:58Z,"","Cepeda",0.661,0.758,2,-5.302,0,0.0435,0.11,0.00000442,0.208,0.39,121.87,4
spotify:track:2pSO5FbNptzdggmfnQIH74,"Cuéntale","Contradicción","Cepeda",2024-10-11,182368,31,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:00:58Z,"","Cepeda",0.566,0.454,11,-9.591,1,0.0402,0.487,0,0.0963,0.403,133.801,4
spotify:track:1ghXriQn71UOUWwNX0Ks2I,"Tus Lunares (Nené)","Contradicción","Cepeda",2024-10-11,170490,17,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:00:58Z,"","Cepeda",0.662,0.752,4,-4.27,1,0.225,0.195,0,0.319,0.868,170.019,4
spotify:track:4NpBCmq7dYUEvvLtHtQD3W,"Esquini Love","Contradicción","Cepeda",2024-10-11,162968,19,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:00:58Z,"","Cepeda",0.739,0.661,5,-6.198,1,0.184,0.531,0.0000425,0.102,0.592,88.078,4
spotify:track:7pTjImwBw7YDGFBKqioSVD,"Una canción para mí","Contradicción","Cepeda",2024-10-11,187432,25,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:00:58Z,"","Cepeda",0.376,0.724,3,-5.043,1,0.0624,0.137,0,0.0831,0.408,146.382,4
spotify:track:1lfzY7nJNUMlrndxc6ejNl,"67280","Contradicción","Cepeda",2024-10-11,175573,22,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:00:58Z,"","Cepeda",0.677,0.686,10,-5.29,0,0.0326,0.333,0,0.0985,0.835,121.97,4
spotify:track:0zvtUrkyp7JYmQqha1aQGK,"Terciopelo ( Nené )","Contradicción","Cepeda",2024-10-11,161148,14,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:00:58Z,"","Cepeda",0.486,0.577,1,-7.229,1,0.339,0.0992,0,0.109,0.375,147.793,4
spotify:track:5OUcCSekCoR6RKEDdfbzQw,"Mi estrella","Contradicción","Cepeda",2024-10-11,162778,28,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:00:58Z,"","Cepeda",0.28,0.671,3,-5.684,0,0.0512,0.0735,0,0.118,0.484,93.957,4
spotify:track:6JWo7e0oltRqmRD7nKm1h4,"Tu maqueta","Contradicción","Cepeda",2024-10-11,165879,21,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:00:58Z,"","Cepeda",0.53,0.474,2,-7.315,1,0.0524,0.463,0,0.107,0.689,139.39,4
spotify:track:2GSJ1HTPeXfEUGjd6sOnlh,"Lagartijas (Nené)","Contradicción","Cepeda",2024-10-11,214325,25,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:00:58Z,"","Cepeda",0.644,0.315,6,-8.711,1,0.0327,0.554,0,0.0882,0.402,106.933,4
spotify:track:2J2PuQS0eyoBsQcZJgxA9q,"Tus Lunares (Nené)","La Adicción","Cepeda",2024-06-06,170490,14,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Cepeda",0.662,0.752,4,-4.27,1,0.225,0.195,0,0.319,0.868,170.019,4
spotify:track:3esF3OtYjpoBUmTESiyM3r,"Se nos rompió el amor (Nené)","Se nos rompió el amor (Nené)","Cepeda",2024-07-25,189767,17,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Cepeda",0.374,0.852,3,-4.421,1,0.0764,0.0293,0.00000118,0.155,0.361,171.885,4
spotify:track:3sCDeRERvaYOw2Wbbgd8S3,"Tal Como Eres","Otero y Yo","David Otero;Cepeda",2021-03-05,242653,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Altafonte",0.721,0.681,10,-5.421,1,0.0247,0.124,0,0.251,0.661,112.994,4
spotify:track:6H6gD1YE6pkljriSI9wJHd,"Cuéntale","La Adicción","Cepeda",2024-06-06,182368,19,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Cepeda",0.566,0.454,11,-9.591,1,0.0402,0.487,0,0.0963,0.403,133.801,4
spotify:track:3NrZIp9TiYVMV8NbYXa4RJ,"Cibeles","Sempiterno","Cepeda",2022-10-13,201320,25,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.49,0.893,1,-4.512,1,0.0486,0.0123,0,0.139,0.374,149.857,4
spotify:track:73jXsDRsg1rIa8sOqI3fPI,"Bipolar (con Cepeda)","Bipolar (con Cepeda)","Pol 3.14;Cepeda",2020-06-19,251219,9,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","La Cupula Music",0.599,0.84,7,-6.665,1,0.0337,0.00135,0.0000991,0.211,0.176,123.028,4
spotify:track:4xLg8ilWzOYwHeB92ZDmoD,"Esta Vez","Principios","Cepeda",2018-06-29,223600,35,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.595,0.807,0,-4.077,0,0.0445,0.0267,0,0.144,0.421,120.047,4
spotify:track:3j3BpdQnDCbuovfLkntIQ5,"La Fortuna","La Fortuna","Cepeda",2021-07-22,182700,30,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.69,0.741,2,-5.079,1,0.0279,0.0182,0,0.121,0.812,93.969,4
spotify:track:2MIuZxR2C5DvQhNWdcc3ob,"Si Tú Existieras","Si Tú Existieras","Cepeda",2020-07-23,237403,30,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.291,0.549,9,-6.636,1,0.0338,0.262,0,0.102,0.182,71.258,4
spotify:track:5XY8TvvQyiKGyStM470H1R,"Demasiado Tarde","Ilusionismo","Despistaos;Cepeda",2022-02-25,219165,26,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","WM Spain",0.575,0.878,4,-4.217,0,0.0362,0.0209,0.00000904,0.107,0.726,149.98,4
spotify:track:6H5XzMWAkkud9JK9oCB6iL,"La Canción Al Revés","Nuestros Principios","Cepeda;Antonio José",2019-06-13,216969,31,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"flamenco,flamenco pop,bachata","Universal Music Spain S.L.",0.51,0.679,6,-4.532,1,0.0426,0.377,0,0.111,0.27,140.049,4
spotify:track:5J1uf4cKWoegkC4HpHdxg8,"Salí A Buscarte","Con Los Pies En El Suelo","Cepeda;Funambulista",2020-10-08,228140,28,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"cantautores","Universal Music Spain S.L.",0.518,0.887,3,-3.908,1,0.0588,0.0516,0,0.105,0.386,94.054,4
spotify:track:0GTR8qhWwZGpOvf0xI2QWG,"Por Ti Estaré","Principios","Cepeda",2018-06-29,208600,32,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.315,0.563,7,-5.608,0,0.0538,0.691,0,0.103,0.271,175.713,3
spotify:track:6B0a6R8vTvrc2TxdbKHQVZ,"Vuela","Nuestros Principios","Cepeda",2019-06-13,253227,34,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.472,0.444,10,-6.483,1,0.0362,0.388,0,0.105,0.219,75.133,4
spotify:track:4G6oj1Vdvpm6I46ZHLpnEz,"La Misma Dirección","La Misma Dirección","Roi;Cepeda",2021-04-08,189188,27,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.284,0.728,2,-3.673,1,0.0466,0.0469,0,0.114,0.576,158.007,4
spotify:track:0TVd89dGZa0gU5QhmJtIgk,"Nené","Sempiterno","Cepeda",2022-10-13,206573,24,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.457,0.803,9,-5.617,1,0.0587,0.00395,0,0.227,0.455,170.02,4
spotify:track:0Z1HqWcpHjlw1RiLoZE8Y2,"Si Me Dices","Principios","Cepeda",2018-06-29,209906,23,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.523,0.861,2,-3.667,1,0.0837,0.145,0,0.101,0.233,102.833,4
spotify:track:2RhSTtabfFNSvMXwyPlK3L,"Más Que Nada","Nuestros Principios","Cepeda;India Martinez",2019-06-13,231376,27,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"flamenco,flamenco pop","Universal Music Spain S.L.",0.36,0.725,9,-4.557,1,0.0813,0.581,0,0.0885,0.308,95.173,4
spotify:track:3NT2Q6TUsr6YWEIL8BlXVn,"Qué Bonito","Qué Bonito","Cepeda;Pepe Bernabé",2022-04-07,169859,24,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"flamenco pop,flamenco,flamenco urbano","Universal Music Spain S.L.",0.608,0.567,11,-5.699,1,0.0513,0.019,0,0.32,0.491,141.894,4
spotify:track:4CjSWBXMHBDXWqquI22ghD,"Pastillas Rosas","Sempiterno","Cepeda",2022-10-13,172173,20,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.61,0.672,0,-7.803,1,0.0883,0.107,0,0.182,0.785,144.041,4
spotify:track:2MxmO3eICT8YvcvTQSTfsw,"2007","Con Los Pies En El Suelo","Cepeda;David Otero",2020-10-08,211045,24,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.43,0.868,9,-4.289,1,0.0573,0.0565,0,0.102,0.527,180.136,4
spotify:track:1D65GBOeGo65mm7x51udrS,"Fuimos Vida","Nuestros Principios","Cepeda",2019-06-13,226874,28,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.443,0.633,3,-5.813,1,0.0369,0.506,0,0.11,0.238,149.863,4
spotify:track:1QlvTpWu1HmbCytJeLuxHa,"No Hablan Más De Ti","No Hablan Más De Ti","Julia Medina;Cepeda",2020-12-03,195372,23,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.38,0.509,5,-4.927,1,0.0314,0.0744,0,0.162,0.249,78.088,4
spotify:track:4IYL54rlDM8CL4T4HMXUbL,"Lo Que Ven","Sempiterno","Cepeda",2022-10-13,197146,22,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.534,0.719,11,-6.753,1,0.0461,0.0206,0,0.257,0.576,153.941,4
spotify:track:6d5YRKdj9Fsvz5ZUO1I4mK,"Pídeme La Vida","Principios","Cepeda",2018-06-29,157693,25,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.457,0.361,7,-7.375,1,0.0426,0.833,0,0.114,0.524,80.937,4
spotify:track:3pjlAhfQPPG7LFWiUo6jMo,"Culpable O No","Culpable O No","Ana Guerra;Cepeda",2019-12-19,214591,23,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.605,0.813,10,-3.32,1,0.0408,0.0974,0,0.329,0.476,132.049,4
spotify:track:7jCXaj3oEoMDtmiN8FL0qk,"Otro Día Más","Sempiterno","Cepeda",2022-10-13,176933,20,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.553,0.648,8,-7.037,1,0.0556,0.0211,0,0.0426,0.469,155.96,4
spotify:track:6m0Vi61HAzveSMWsC5i7hi,"Llegas Tú","Principios","Cepeda",2018-06-29,194546,25,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.292,0.465,7,-6.796,1,0.0397,0.45,0,0.124,0.247,79.98,4
spotify:track:59MKAbhd7NLqKIucgY2e8V,"Acordes Menores","Con Los Pies En El Suelo","Cepeda",2020-10-08,192514,19,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.39,0.315,1,-6.691,1,0.0364,0.774,0,0.111,0.309,73.376,4
spotify:track:2kzc892CLLfzQM75scJIeS,"Tú Desnuda","Nuestros Principios","Cepeda",2019-06-13,180793,23,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.456,0.377,7,-7.619,1,0.0361,0.846,0,0.0987,0.25,145.473,4
spotify:track:1qa865RnUFEAW6NSM4fKAT,"Niña Pija","Sempiterno","Cepeda",2022-10-13,189386,18,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.498,0.893,11,-3.399,1,0.111,0.00118,0,0.309,0.691,80.116,4
spotify:track:1PRC1xolV64HIi1L4bEhUz,"Me Da Igual","Principios","Cepeda",2018-06-29,182000,22,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.521,0.698,1,-4.009,1,0.0301,0.355,0,0.0929,0.482,148.019,4
spotify:track:6wcNaR2D7ROfEmSSy49Uy3,"No Creo En Nada","No Creo En Nada","María Parrado;Cepeda",2018-11-08,191305,23,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:01:22Z,"","Universal Music Spain S.L.",0.418,0.723,4,-3.721,1,0.0465,0.336,0,0.0919,0.308,180.029,3
spotify:track:62k3CzitOu3LaKzpfKeqfA,"Ni hablamos","Ni hablamos","mafalda cardenal;Dudi",2022-03-03,167368,42,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:05:50Z,"","Mafalda Cardenal",0.569,0.546,0,-6.905,1,0.0651,0.654,0,0.223,0.396,95.073,4
spotify:track:0tLXkjxahQsnZkKP2GXXf6,"tu fan","tu fan","mafalda cardenal",2023-05-26,240473,1,false,31rtpyuaddhriw67bslugt3j7zby,2024-11-11T20:06:59Z,"","Zartist Music",0.586,0.431,1,-5.187,1,0.0465,0.398,0,0.292,0.405,84.412,3
